;ID;KIDSDRIV;AGE;HOMEKIDS;YOJ;INCOME;PARENT1;HOME_VAL;MSTATUS;GENDER;EDUCATION;OCCUPATION;TRAVTIME;CAR_USE;BLUEBOOK;TIF;CAR_TYPE;RED_CAR;OLDCLAIM;CLM_FREQ;REVOKED;MVR_PTS;CLM_AMT;CAR_AGE;CLAIM_FLAG;URBANICITY;OG_DATA
1100;767487685;0;35;1;12;8276;FAŁSZ;0;PRAWDA;F;High School;Student;13;Commercial;2330;10;Sports Car;FAŁSZ;0;0;FAŁSZ;4;4021;7;PRAWDA;Highly Urban/ Urban;1
1101;866705472;0;54;0;15;130241;FAŁSZ;196509,2;PRAWDA;F;PhD;Doctor;46;Private;15570;19;SUV;FAŁSZ;0;0;FAŁSZ;3;0;16;FAŁSZ;Highly Urban/ Urban;0
1102;599152796;0;42;0;12,6;66551,6;FAŁSZ;286147;PRAWDA;F;Bachelors;Professional;33;Private;31830;1;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;11;FAŁSZ;Highly Rural/ Rural;0
1103;904098670;0;41;2;15;97679;PRAWDA;273142;FAŁSZ;M;Bachelors;Blue Collar;22;Commercial;12850;1;Minivan;PRAWDA;38815;3;FAŁSZ;6;0;1;FAŁSZ;Highly Urban/ Urban;1
1104;672549561;0;50;0;11;104831;FAŁSZ;0;FAŁSZ;M;Masters;Professional;31;Commercial;6500;1;Pickup;FAŁSZ;6657;2;FAŁSZ;3;0;16;FAŁSZ;Highly Urban/ Urban;1
1105;930187847;0;56;0;0;0;FAŁSZ;134398;PRAWDA;F;Bachelors;Home Maker;39;Private;13130;6;Sports Car;FAŁSZ;0;0;FAŁSZ;1;0;13;FAŁSZ;Highly Rural/ Rural;1
1106;700098445;0;41;0;12;95076;FAŁSZ;0;FAŁSZ;F;Bachelors;Professional;21;Private;28710;4;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;1
1107;459231441;0;42;0;12;109098;FAŁSZ;268393;PRAWDA;F;High School;Blue Collar;44;Commercial;1500;4;SUV;FAŁSZ;1015;2;FAŁSZ;0;0;4;FAŁSZ;Highly Urban/ Urban;1
1108;778020709;0;48;0;11;105299;FAŁSZ;276038;FAŁSZ;F;High School;Blue Collar;33;Private;28610;6;Minivan;FAŁSZ;6936;2;FAŁSZ;2;0;1;FAŁSZ;Highly Urban/ Urban;1
1109;79991899;0;27;4;13;166855;FAŁSZ;436711;PRAWDA;M;Bachelors;Professional;71;Commercial;23060;1;Panel Truck;FAŁSZ;0;0;FAŁSZ;3;0;6;FAŁSZ;Highly Rural/ Rural;1
1110;470060990;0;21;0;0;0;FAŁSZ;51893;FAŁSZ;M;High School;Student;55;Commercial;3600;10;Minivan;PRAWDA;3231;3;FAŁSZ;7;0;1;FAŁSZ;Highly Rural/ Rural;1
1111;617959052;2;41;3;0;0;FAŁSZ;56089;PRAWDA;F;High School;Home Maker;27;Private;16840;1;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1112;190335385;0;49;0;0;0;FAŁSZ;0;FAŁSZ;F;PhD;Home Maker;46;Private;17520;9;SUV;FAŁSZ;7665;4;FAŁSZ;2;0;19;FAŁSZ;Highly Urban/ Urban;1
1113;731368580;0;25;3;12;78062;PRAWDA;0;FAŁSZ;F;High School;Professional;5;Private;20640;6;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Urban/ Urban;1
1114;345771306;0;42;0;8;61322;FAŁSZ;228496;FAŁSZ;M;High School;Clerical;36;Commercial;11830;1;Pickup;FAŁSZ;0;0;FAŁSZ;2;0;1;FAŁSZ;Highly Rural/ Rural;1
1115;910202703;0;42;0;11;97054;FAŁSZ;282590;FAŁSZ;M;Masters;Lawyer;40;Private;19580;6;Van;FAŁSZ;0;0;PRAWDA;0;0;17;FAŁSZ;Highly Urban/ Urban;1
1116;892231761;0;42;0;10;58453;FAŁSZ;202236;FAŁSZ;F;Bachelors;Blue Collar;29;Commercial;9480;4;Sports Car;FAŁSZ;0;0;FAŁSZ;1;2327;6;PRAWDA;Highly Urban/ Urban;0
1117;503862977;1;41;4;8;175783;PRAWDA;0;FAŁSZ;F;PhD;Doctor;46;Commercial;21520;11;Pickup;FAŁSZ;4082;2;FAŁSZ;4;29865;17;PRAWDA;Highly Urban/ Urban;0
1118;884766026;0;42;0;11;63180;FAŁSZ;243719;PRAWDA;F;Masters;Lawyer;23;Private;12030;1;Sports Car;FAŁSZ;0;0;FAŁSZ;1;0;12;FAŁSZ;Highly Urban/ Urban;1
1119;37340719;0;41;2;9;37523;FAŁSZ;166138;PRAWDA;M;High School;Clerical;40;Private;12260;7;Minivan;FAŁSZ;3134;1;FAŁSZ;3;0;11;FAŁSZ;Highly Urban/ Urban;1
1120;374610346;0;37;2;8;73897;FAŁSZ;244387;PRAWDA;F;Bachelors;Clerical;5;Private;16390;11;SUV;FAŁSZ;34941;2;FAŁSZ;0;0;6;FAŁSZ;Highly Urban/ Urban;1
1121;25899381;0;55;0;12;133966;FAŁSZ;342198;PRAWDA;F;PhD;Lawyer;8;Private;29170;6;SUV;FAŁSZ;34507;2;PRAWDA;0;0;13;FAŁSZ;Highly Urban/ Urban;1
1122;463586488;0;30;1;0;0;FAŁSZ;0;PRAWDA;M;High School;Student;21;Private;4500;1;Pickup;FAŁSZ;754;1;FAŁSZ;0;3755;7;PRAWDA;Highly Urban/ Urban;1
1123;134794189;0;52;0;14;135116;FAŁSZ;335050;PRAWDA;M;PhD;Manager;28;Private;17530;1;Minivan;FAŁSZ;0;0;PRAWDA;1;0;13;FAŁSZ;Highly Urban/ Urban;1
1124;174725774;0;50;0;13;36605;FAŁSZ;184411;PRAWDA;M;High School;Blue Collar;48;Commercial;18050;3;Van;FAŁSZ;46625;3;FAŁSZ;4;0;1;FAŁSZ;Highly Urban/ Urban;1
1125;756376204;0;32;3;14;53810,6;FAŁSZ;128776;PRAWDA;F;<High School;Blue Collar;34;Private;6890;1;Sports Car;FAŁSZ;36000;4;PRAWDA;1;3429;6,6;PRAWDA;Highly Urban/ Urban;0
1126;88241450;0;50;0;12;55107,4;FAŁSZ;0;FAŁSZ;F;High School;Clerical;16;Private;14910;10;SUV;FAŁSZ;0;0;FAŁSZ;1;0;12;FAŁSZ;Highly Rural/ Rural;0
1127;621372360;0;27;1;0;0;FAŁSZ;0;PRAWDA;F;<High School;Student;39;Commercial;11330;4;Sports Car;FAŁSZ;35165;3;PRAWDA;7;0;4;FAŁSZ;Highly Urban/ Urban;1
1128;815407023;0;36;0;11;121391;FAŁSZ;310275;FAŁSZ;M;Bachelors;Manager;46;Commercial;36420;6;Panel Truck;PRAWDA;2602;2;FAŁSZ;3;0;8;FAŁSZ;Highly Urban/ Urban;1
1129;956104436;0;46;0;0;0;FAŁSZ;0;PRAWDA;F;<High School;Student;57;Private;25940;10;SUV;FAŁSZ;0;0;FAŁSZ;0;0;6;FAŁSZ;Highly Rural/ Rural;1
1130;669976904;0;36;0;11;30071;FAŁSZ;152771;PRAWDA;F;<High School;Blue Collar;33;Private;17970;10;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1131;916445300;0;49;0;11;47781,6;FAŁSZ;582905;FAŁSZ;F;Masters;Lawyer;17;Private;38940;1;Van;FAŁSZ;0;0;FAŁSZ;3;0;20;FAŁSZ;Highly Urban/ Urban;0
1132;751338912;0;42;2;11;68171;PRAWDA;0;FAŁSZ;M;Bachelors;Professional;13;Private;18130;3;Van;PRAWDA;0;0;FAŁSZ;2;4348;10;PRAWDA;Highly Urban/ Urban;1
1133;914959395;0;63;0;17;86078;FAŁSZ;319488;PRAWDA;F;Bachelors;Professional;13;Private;20960;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1134;906801725;0;63;0;15;32824;FAŁSZ;195693;PRAWDA;F;High School;Manager;30;Private;23750;5;Sports Car;FAŁSZ;0;0;FAŁSZ;4;0;11,4;FAŁSZ;Highly Urban/ Urban;0
1135;121997238;0;64;0;0;0;FAŁSZ;0;PRAWDA;M;High School;Student;60;Private;7900;6;Sports Car;PRAWDA;23432;2;PRAWDA;9;12301;8;PRAWDA;Highly Urban/ Urban;1
1136;457695790;0;35;2;0;0;FAŁSZ;59496;PRAWDA;F;Bachelors;Home Maker;21;Private;5000;6;Sports Car;FAŁSZ;4477;1;FAŁSZ;0;5297;13;PRAWDA;Highly Urban/ Urban;1
1137;920579205;0;47;0;13;78119;FAŁSZ;226596;PRAWDA;M;Masters;Manager;25;Private;14010;10;Minivan;PRAWDA;0;0;PRAWDA;0;0;18;FAŁSZ;Highly Urban/ Urban;1
1138;73710290;0;57;0;13;99985;FAŁSZ;298356;PRAWDA;M;Masters;Lawyer;23;Private;17200;1;Van;FAŁSZ;6739;2;FAŁSZ;5;0;20;FAŁSZ;Highly Urban/ Urban;1
1139;418418632;0;29;3;0;0;PRAWDA;0;FAŁSZ;F;High School;Student;12;Commercial;6720;1;Sports Car;FAŁSZ;52445;3;PRAWDA;5;4699;6;PRAWDA;Highly Urban/ Urban;1
1140;133595265;0;49;0;12;24513;FAŁSZ;148422;PRAWDA;M;<High School;Blue Collar;27;Private;8850;1;Minivan;PRAWDA;1263;1;FAŁSZ;1;6606;1;PRAWDA;Highly Urban/ Urban;1
1141;591933815;0;46;0;9;107006;FAŁSZ;342272;PRAWDA;M;Masters;Manager;7;Private;6100;1;Minivan;PRAWDA;0;0;FAŁSZ;0;0;15;FAŁSZ;Highly Urban/ Urban;1
1142;880819896;0;37;2;14;66376;FAŁSZ;214022;PRAWDA;M;High School;Manager;26;Private;20570;4;Van;FAŁSZ;0;0;FAŁSZ;5;0;5;FAŁSZ;Highly Urban/ Urban;1
1143;140960557;1;56;2;0;0;PRAWDA;0;FAŁSZ;F;<High School;Student;35;Private;23630;1;Minivan;FAŁSZ;10612;3;FAŁSZ;2;4799;8;PRAWDA;Highly Urban/ Urban;1
1144;576927212;0;61;0;14;52529;FAŁSZ;183779;PRAWDA;M;Masters;Lawyer;66;Private;12850;7;Pickup;PRAWDA;0;0;FAŁSZ;0;0;11;FAŁSZ;Highly Rural/ Rural;1
1145;388940769;2;39;2;13;92000;FAŁSZ;301965;PRAWDA;M;Bachelors;Professional;50;Private;7730;10;Minivan;PRAWDA;8091;2;FAŁSZ;4;0;1;FAŁSZ;Highly Urban/ Urban;1
1146;517379402;1;42;1;7;130882;FAŁSZ;348968;PRAWDA;M;High School;Manager;39;Private;14590;1;Minivan;PRAWDA;42820;2;PRAWDA;7;0;9;FAŁSZ;Highly Urban/ Urban;1
1147;860428575;0;29;1;13;36708;PRAWDA;0;FAŁSZ;M;High School;Professional;45;Private;16150;1;Minivan;FAŁSZ;5618;1;FAŁSZ;8;0;9;FAŁSZ;Highly Urban/ Urban;1
1148;348441877;0;51;0;9;65506;FAŁSZ;213835;FAŁSZ;F;High School;Blue Collar;42;Commercial;31120;1;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;3;FAŁSZ;Highly Rural/ Rural;0
1149;838358712;0;49;0;6;89547;FAŁSZ;0;FAŁSZ;F;Masters;Lawyer;38;Private;10450;4;Sports Car;FAŁSZ;0;0;FAŁSZ;0;0;19;FAŁSZ;Highly Urban/ Urban;1
1150;183697567;0;45;0;13;79720;FAŁSZ;270342;PRAWDA;M;Masters;Professional;26;Private;20280;4;Van;PRAWDA;0;0;FAŁSZ;1;0;14;FAŁSZ;Highly Urban/ Urban;1
1151;674303590;0;58;0;14;131658;FAŁSZ;390952;PRAWDA;F;Masters;Professional;31;Private;26780;7;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;12;FAŁSZ;Highly Urban/ Urban;1
1152;659941698;0;50;0;13;73668;FAŁSZ;212878;PRAWDA;F;Masters;Lawyer;13;Private;8870;3;Sports Car;FAŁSZ;0;0;PRAWDA;6;0;11;FAŁSZ;Highly Urban/ Urban;1
1153;466539809;0;46;0;12;103455;FAŁSZ;286457;FAŁSZ;M;Masters;Lawyer;21;Private;13050;1;Minivan;PRAWDA;0;0;FAŁSZ;0;0;7;FAŁSZ;Highly Urban/ Urban;1
1154;957086884;0;35;3;14;5628;FAŁSZ;64192;PRAWDA;F;<High School;Home Maker;24;Private;6820;10;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1155;362967186;0;39;1;11;32188;FAŁSZ;174247;PRAWDA;F;High School;Professional;38;Private;8620;6;SUV;FAŁSZ;5399;2;FAŁSZ;4;3349;1;PRAWDA;Highly Urban/ Urban;1
1156;741216115;0;37;0;12;97671;FAŁSZ;257408;PRAWDA;M;Bachelors;Professional;49;Commercial;22660;3;Panel Truck;PRAWDA;1371;1;FAŁSZ;5;0;7;FAŁSZ;Highly Urban/ Urban;1
1157;711467735;0;55;0;12;43293;FAŁSZ;0;PRAWDA;M;High School;Student;59;Private;1500;1;Minivan;PRAWDA;23756;2;PRAWDA;3;0;6;FAŁSZ;Highly Rural/ Rural;1
1158;655824752;0;55;0;9,8;83090;FAŁSZ;202465;PRAWDA;M;Masters;Manager;20;Commercial;24750;4;Panel Truck;PRAWDA;0;0;FAŁSZ;0;0;17;FAŁSZ;Highly Urban/ Urban;0
1159;422758152;0;54;0;3;27546;FAŁSZ;181137;PRAWDA;M;High School;Clerical;5;Private;15730;3;Minivan;PRAWDA;0;0;FAŁSZ;3;0;5;FAŁSZ;Highly Urban/ Urban;1
1160;160730761;1;42;1;11;49120;PRAWDA;197752;FAŁSZ;F;Bachelors;Manager;37;Private;10440;1;SUV;FAŁSZ;0;0;FAŁSZ;0;3244;9;PRAWDA;Highly Urban/ Urban;0
1161;874594485;0;45;1;10;59197;PRAWDA;0;FAŁSZ;M;Masters;Blue Collar;61;Commercial;22690;10;Panel Truck;FAŁSZ;4940;2;FAŁSZ;3;3581;8;PRAWDA;Highly Urban/ Urban;0
1162;77981216;0;44;2;11;188428;FAŁSZ;497746;PRAWDA;F;PhD;Doctor;35;Private;24740;6;Pickup;FAŁSZ;0;0;FAŁSZ;2;0;14;FAŁSZ;Highly Urban/ Urban;1
1163;73898389;0;45;2;0;0;PRAWDA;0;FAŁSZ;F;Masters;Home Maker;23;Commercial;6000;17;Sports Car;FAŁSZ;52068;1;FAŁSZ;4;0;20;FAŁSZ;Highly Urban/ Urban;1
1164;536203065;0;47;0;11,4;64183;FAŁSZ;253869;PRAWDA;M;Bachelors;Professional;5;Private;13000;6;Minivan;PRAWDA;0;0;FAŁSZ;1;0;7;FAŁSZ;Highly Urban/ Urban;0
1165;484217668;0;39;0;16;92117;FAŁSZ;295537;PRAWDA;M;High School;Blue Collar;40;Commercial;14610;7;Minivan;PRAWDA;0;0;FAŁSZ;0;2441;1;PRAWDA;Highly Urban/ Urban;1
1166;622982638;0;46;0;10;154985;FAŁSZ;0;FAŁSZ;F;PhD;Manager;29;Private;28540;10;Pickup;FAŁSZ;0;0;FAŁSZ;4;0;10;FAŁSZ;Highly Urban/ Urban;1
1167;457987162;0;45;0;11;19599;FAŁSZ;134906;FAŁSZ;F;Bachelors;Home Maker;43;Private;10740;6;Minivan;FAŁSZ;0;0;FAŁSZ;2;0;1;FAŁSZ;Highly Rural/ Rural;0
1168;888163837;0;48;0;7;35398;FAŁSZ;0;FAŁSZ;M;High School;Clerical;13;Commercial;6200;10;Pickup;FAŁSZ;0;0;FAŁSZ;2;0;9;FAŁSZ;Highly Rural/ Rural;1
1169;591264788;0;47;0;13;23596;FAŁSZ;147506;PRAWDA;F;High School;Home Maker;32;Private;13250;9;SUV;FAŁSZ;0;0;PRAWDA;0;0;1;FAŁSZ;Highly Urban/ Urban;1
1170;128515960;0;41;4;8;29622;FAŁSZ;116005;PRAWDA;F;<High School;Clerical;38;Private;12770;7;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1171;40523894;0;57;0;14;75468;FAŁSZ;249251;PRAWDA;M;Masters;Lawyer;36;Private;14750;13;Minivan;PRAWDA;0;0;FAŁSZ;0;0;21;FAŁSZ;Highly Urban/ Urban;1
1172;714687889;0;29;0;10;79059;FAŁSZ;240683;PRAWDA;F;Masters;Manager;37;Private;14460;10;SUV;FAŁSZ;5903;3;FAŁSZ;0;0;8;FAŁSZ;Highly Urban/ Urban;1
1173;170839274;0;37;0;10;55242;FAŁSZ;183992;FAŁSZ;M;High School;Blue Collar;30;Commercial;8700;6;Pickup;FAŁSZ;33030;2;PRAWDA;0;6250;1;PRAWDA;Highly Urban/ Urban;1
1174;591933815;0;46;0;9;107006;FAŁSZ;342272;PRAWDA;M;Masters;Manager;7;Private;16800;16;Van;PRAWDA;0;0;FAŁSZ;4;0;15;FAŁSZ;Highly Urban/ Urban;1
1175;391416090;0;44;0;9,8;98743;FAŁSZ;234546;FAŁSZ;M;Masters;Lawyer;18;Commercial;21330;4;Van;FAŁSZ;5632;3;FAŁSZ;5;0;18;FAŁSZ;Highly Urban/ Urban;0
1176;230975934;0;53;0;13;80023;FAŁSZ;246532;PRAWDA;F;Bachelors;Blue Collar;58;Commercial;20990;4;Sports Car;FAŁSZ;29379;2;PRAWDA;5;3408;9;PRAWDA;Highly Urban/ Urban;1
1177;973319273;0;33;1;13;67171;FAŁSZ;131767;PRAWDA;F;Masters;Lawyer;17;Private;16780;4;SUV;FAŁSZ;0;0;FAŁSZ;1;0;15;FAŁSZ;Highly Urban/ Urban;1
1178;723410690;0;35;0;10;57241;FAŁSZ;0;FAŁSZ;M;<High School;Clerical;36;Private;11050;4;Minivan;PRAWDA;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1179;128821230;0;55;0;0;0;FAŁSZ;96761;PRAWDA;F;High School;Home Maker;34;Commercial;26890;1;Pickup;FAŁSZ;0;0;FAŁSZ;3;0;10;FAŁSZ;Highly Urban/ Urban;1
1180;736548294;0;50;0;10;77214;FAŁSZ;0;FAŁSZ;F;Bachelors;Professional;46;Private;9220;3;SUV;FAŁSZ;2657;2;FAŁSZ;0;0;7;FAŁSZ;Highly Urban/ Urban;1
1181;107330101;1;45;2;14;28731;PRAWDA;0;FAŁSZ;M;High School;Blue Collar;57;Commercial;6000;1;Minivan;PRAWDA;0;0;FAŁSZ;0;13042;1;PRAWDA;Highly Urban/ Urban;1
1182;10902340;0;35;0;11;122150;FAŁSZ;228191,2;PRAWDA;F;Masters;Lawyer;41;Private;26820;4;SUV;FAŁSZ;0;0;FAŁSZ;2;0;12;FAŁSZ;Highly Urban/ Urban;0
1183;837237250;2;56;2;17;28088;PRAWDA;154530;FAŁSZ;M;Bachelors;Clerical;46;Private;9910;1;Minivan;PRAWDA;1157;1;FAŁSZ;3;4814;1;PRAWDA;Highly Urban/ Urban;1
1184;589562459;0;52;0;7;16253;FAŁSZ;0;FAŁSZ;M;<High School;Clerical;40;Private;8080;1;Pickup;FAŁSZ;969;2;FAŁSZ;3;0;7;FAŁSZ;Highly Urban/ Urban;1
1185;810486505;0;32;2;13;109683;PRAWDA;276821;FAŁSZ;F;Bachelors;Manager;33;Private;15670;12;SUV;FAŁSZ;30571;3;PRAWDA;0;0;9;FAŁSZ;Highly Urban/ Urban;1
1186;340247899;0;39;1;13;93925;PRAWDA;0;FAŁSZ;F;Masters;Lawyer;37;Private;27310;4;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;16;FAŁSZ;Highly Urban/ Urban;1
1187;768598772;0;45;1;11;51655;PRAWDA;182945;FAŁSZ;F;High School;Blue Collar;52;Commercial;16210;17;SUV;FAŁSZ;0;0;FAŁSZ;1;0;6;FAŁSZ;Highly Rural/ Rural;1
1188;946949662;0;38;0;9;57570;FAŁSZ;183880;PRAWDA;F;High School;Professional;64;Private;10740;10;SUV;FAŁSZ;0;0;FAŁSZ;1;0;13;FAŁSZ;Highly Urban/ Urban;0
1189;640459101;1;39;3;13;48738;FAŁSZ;214103;PRAWDA;F;Bachelors;Clerical;32;Private;23420;8;Sports Car;FAŁSZ;5115;1;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1190;932328426;0;28;4;10;10032;FAŁSZ;0;PRAWDA;M;Bachelors;Student;13;Commercial;5850;1;Pickup;PRAWDA;12269;1;PRAWDA;0;5657;12;PRAWDA;Highly Urban/ Urban;1
1191;280963492;0;40;0;11;49978;FAŁSZ;240143;PRAWDA;M;Masters;Blue Collar;40;Commercial;21160;3;Van;PRAWDA;0;0;FAŁSZ;2;4191;15;PRAWDA;Highly Urban/ Urban;0
1192;494990328;0;26;1;9;44386;FAŁSZ;209993;PRAWDA;F;High School;Manager;47;Private;12000;7;SUV;FAŁSZ;7611;1;FAŁSZ;3;0;5;FAŁSZ;Highly Urban/ Urban;1
1193;578768750;3;41;3;14;128895;FAŁSZ;373531;PRAWDA;F;Masters;Professional;10;Commercial;44270;13;Van;FAŁSZ;0;0;FAŁSZ;4;0;9;FAŁSZ;Highly Urban/ Urban;1
1194;598130591;0;51;0;5;94454;FAŁSZ;0;FAŁSZ;M;Bachelors;Professional;30;Private;14370;3;Minivan;FAŁSZ;5399;1;FAŁSZ;0;0;9;FAŁSZ;Highly Urban/ Urban;1
1195;198843358;2;59;2;16;109210;FAŁSZ;324059;PRAWDA;F;Masters;Manager;32;Commercial;21880;6;Pickup;FAŁSZ;6120;2;FAŁSZ;6;4815;18;PRAWDA;Highly Urban/ Urban;1
1196;650019033;0;59;0;11;38141;FAŁSZ;0;FAŁSZ;M;High School;Blue Collar;43;Commercial;15080;6;Minivan;FAŁSZ;9575;1;FAŁSZ;5;5501;6;PRAWDA;Highly Urban/ Urban;1
1197;627082069;0;48;0;0;0;FAŁSZ;0;FAŁSZ;F;<High School;Student;5;Private;9060;1;SUV;FAŁSZ;0;0;FAŁSZ;2;0;1;FAŁSZ;Highly Urban/ Urban;1
1198;132538177;0;61;0;10;9902;FAŁSZ;103647;FAŁSZ;F;PhD;Home Maker;31;Private;8590;6;Sports Car;FAŁSZ;3175;2;FAŁSZ;4;3048;10;PRAWDA;Highly Urban/ Urban;1
1199;713200511;0;52;0;13;99251;FAŁSZ;275991;PRAWDA;F;Masters;Lawyer;35;Private;35570;10;Van;FAŁSZ;0;0;FAŁSZ;1;0;10;FAŁSZ;Highly Urban/ Urban;1
1200;602256369;0;29;2;14;45299;FAŁSZ;148600;PRAWDA;F;High School;Blue Collar;11;Commercial;8930;7;SUV;FAŁSZ;5289;1;FAŁSZ;4;1502;1;PRAWDA;Highly Urban/ Urban;1
1201;346673007;0;37;2;13;31725;FAŁSZ;148396;PRAWDA;F;Masters;Lawyer;32;Private;10860;4;SUV;FAŁSZ;3810;3;FAŁSZ;3;0;22;FAŁSZ;Highly Urban/ Urban;1
1202;794302966;0;48;0;9;49251;FAŁSZ;180173;PRAWDA;F;High School;Blue Collar;9;Commercial;11230;7;SUV;FAŁSZ;0;0;FAŁSZ;0;6452;1;PRAWDA;Highly Urban/ Urban;1
1203;133941548;1;37;2;10;30843;FAŁSZ;132741;PRAWDA;F;High School;Clerical;33;Private;8280;6;Sports Car;FAŁSZ;0;0;FAŁSZ;1;0;8;FAŁSZ;Highly Urban/ Urban;1
1204;674928177;0;32;3;16;28430;PRAWDA;0;FAŁSZ;F;High School;Clerical;52;Private;4340;4;SUV;FAŁSZ;39168;2;PRAWDA;4;2777;1;PRAWDA;Highly Urban/ Urban;1
1205;997883308;0;39;0;13;18274;FAŁSZ;0;FAŁSZ;F;High School;Clerical;11;Private;7230;6;SUV;FAŁSZ;0;0;FAŁSZ;0;0;1;FAŁSZ;Highly Rural/ Rural;1
1206;448861404;0;39;0;10;31131;FAŁSZ;0;FAŁSZ;M;High School;Clerical;30;Private;8510;6;Minivan;PRAWDA;37066;2;PRAWDA;5;4678;13;PRAWDA;Highly Urban/ Urban;1
1207;515204929;0;53;0;8;21190;FAŁSZ;104523;PRAWDA;M;Masters;Home Maker;30;Commercial;32730;1;Panel Truck;PRAWDA;7558;3;FAŁSZ;5;0;1;FAŁSZ;Highly Urban/ Urban;0
1208;759412522;0;50;0;15;63910;FAŁSZ;227449;PRAWDA;M;Masters;Lawyer;46;Private;12890;4;Minivan;FAŁSZ;1946;4;FAŁSZ;1;0;15;FAŁSZ;Highly Urban/ Urban;1
1209;745217397;0;35;2;9;98918;PRAWDA;0;FAŁSZ;M;Bachelors;Professional;27;Commercial;23740;12;Panel Truck;PRAWDA;0;0;FAŁSZ;1;4621;9;PRAWDA;Highly Urban/ Urban;1
1210;422175609;0;37;4;0;17927,4;FAŁSZ;55527;PRAWDA;F;High School;Home Maker;5;Private;5700;1;Sports Car;FAŁSZ;4865;1;FAŁSZ;6;150;7;PRAWDA;Highly Urban/ Urban;0
1211;141743339;0;50;0;12;26748;FAŁSZ;201047;FAŁSZ;M;<High School;Blue Collar;25;Private;9170;1;Pickup;FAŁSZ;25089;2;PRAWDA;1;3843;6;PRAWDA;Highly Urban/ Urban;0
1212;80817097;0;34;1;13;38307;FAŁSZ;151790;PRAWDA;M;High School;Blue Collar;24;Commercial;5330;1;Pickup;FAŁSZ;17857;1;PRAWDA;10;3730;1;PRAWDA;Highly Urban/ Urban;1
1213;339409075;0;46;0;10;88632;FAŁSZ;258636;PRAWDA;F;High School;Blue Collar;34;Commercial;15670;3;Sports Car;FAŁSZ;7864;3;FAŁSZ;2;4034;9;PRAWDA;Highly Urban/ Urban;1
1214;607854572;0;49;0;14;45689;FAŁSZ;250792;PRAWDA;M;<High School;Blue Collar;42;Private;10970;4;Pickup;PRAWDA;0;0;FAŁSZ;0;1133;1;PRAWDA;Highly Urban/ Urban;1
1215;576718540;0;54;0;12;112804;FAŁSZ;323947;PRAWDA;F;Masters;Lawyer;32;Private;21380;4;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;9;FAŁSZ;Highly Urban/ Urban;1
1216;35408858;0;46;0;12;88359;FAŁSZ;267679;PRAWDA;F;Masters;Lawyer;25;Private;31980;3;Minivan;FAŁSZ;0;0;PRAWDA;0;0;1;FAŁSZ;Highly Urban/ Urban;1
1217;672724800;0;38;2;7;114212;FAŁSZ;249564;PRAWDA;M;Bachelors;Manager;26;Private;16970;9;Van;PRAWDA;0;0;FAŁSZ;0;0;13;FAŁSZ;Highly Urban/ Urban;1
1218;327540972;0;56;0;13;76638;FAŁSZ;0;FAŁSZ;M;High School;Blue Collar;61;Commercial;14060;1;Minivan;PRAWDA;24930;2;FAŁSZ;10;0;5;FAŁSZ;Highly Urban/ Urban;1
1219;479844010;0;42;0;12;64019;FAŁSZ;249488;PRAWDA;F;PhD;Doctor;38;Private;12100;1;Minivan;FAŁSZ;3558;3;FAŁSZ;1;0;13;FAŁSZ;Highly Urban/ Urban;1
1220;414426196;1;57;1;13;53227;FAŁSZ;204309;PRAWDA;F;Bachelors;Professional;41;Private;34950;6;Minivan;FAŁSZ;0;0;FAŁSZ;0;0;11;FAŁSZ;Highly Urban/ Urban;1
1221;892208350;0;45;0;7,8;55848;FAŁSZ;216312;PRAWDA;M;Bachelors;Clerical;51;Commercial;11580;6;Pickup;PRAWDA;0;0;FAŁSZ;1;34748;7;PRAWDA;Highly Urban/ Urban;0
1222;498874820;0;31;1;6;53633;PRAWDA;183242;FAŁSZ;F;High School;Professional;46;Private;9960;1;SUV;FAŁSZ;4646;2;FAŁSZ;9;0;1;FAŁSZ;Highly Urban/ Urban;1
1223;366128758;0;58;2;12;146202;FAŁSZ;473366;PRAWDA;M;Bachelors;Professional;22;Private;10320;6;Pickup;PRAWDA;4716;1;FAŁSZ;0;2891;12;PRAWDA;Highly Urban/ Urban;1
